GCAM_region_ID,sce,year,category,shares,gini,model
16,SSP1,2050,d9,0.136369938,0.26402824,GiniMinHist
23,SSP1,2050,d9,0.13342722,0.238583023,GiniMinHist
6,SSP5,2050,d8,0.113429408,0.263938122,GiniMinHist
12,SSP5,2050,d10,0.179203745,0.193200793,GiniMinHist
13,SSP4,2050,d10,0.216625243,0.250111314,GiniMinHist
16,SSP5,2050,d8,0.11364074,0.263479818,GiniMinHist
13,SSP1,2050,d10,0.216963915,0.246946985,GiniMinHist
1,SSP5,2050,d8,0.113296086,0.332956481,GiniMinHist
1,SSP3,2050,d9,0.143273538,0.332956481,GiniMinHist
11,SSP1,2050,d10,0.172818269,0.172467705,GiniMinHist
6,SSP1,2050,d9,0.136207984,0.263938122,GiniMinHist
1,SSP2,2050,d9,0.143273538,0.332956481,GiniMinHist
8,SSP5,2050,d9,0.138036372,0.277132927,GiniMinHist
16,SSP4,2050,d9,0.136934606,0.265849082,GiniMinHist
3,SSP5,2050,d10,0.280241913,0.317899337,GiniMinHist
23,SSP5,2050,d8,0.113298453,0.238583023,GiniMinHist
7,SSP2,2050,d10,0.407778774,0.493452583,GiniMinHist
6,SSP4,2050,d9,0.136207984,0.263938122,GiniMinHist
27,SSP5,2050,d10,0.257213862,0.285291004,GiniMinHist
7,SSP4,2050,d10,0.407778774,0.493452583,GiniMinHist
24,SSP2,2050,d10,0.368482043,0.444051144,GiniMinHist
24,SSP4,2050,d10,0.368482043,0.444051144,GiniMinHist
16,SSP5,2050,d9,0.136423371,0.263479818,GiniMinHist
23,SSP3,2050,d10,0.219356957,0.238583023,GiniMinHist
1,SSP1,2050,d9,0.143273538,0.332956481,GiniMinHist
31,SSP4,2050,d10,0.294307896,0.343419971,GiniMinHist
13,SSP5,2050,d10,0.216805944,0.246105024,GiniMinHist
26,SSP5,2050,d10,0.354308884,0.44196118,GiniMinHist
32,SSP1,2050,d10,0.353986848,0.422666092,GiniMinHist
18,SSP5,2050,d10,0.258551653,0.290689777,GiniMinHist
1,SSP4,2050,d9,0.143273538,0.332956481,GiniMinHist
6,SSP5,2050,d9,0.136207984,0.263938122,GiniMinHist
31,SSP2,2050,d10,0.294307896,0.343419971,GiniMinHist
23,SSP5,2050,d9,0.13342722,0.238583023,GiniMinHist
33,SSP4,2050,d10,0.322454571,0.37927452,GiniMinHist
25,SSP5,2050,d10,0.299486349,0.348217487,GiniMinHist
33,SSP2,2050,d10,0.322454571,0.37927452,GiniMinHist
11,SSP5,2050,d10,0.172818269,0.172467705,GiniMinHist
1,SSP5,2050,d9,0.143273538,0.332956481,GiniMinHist
16,SSP3,2050,d10,0.235877328,0.264833366,GiniMinHist
24,SSP1,2050,d10,0.368482043,0.444051144,GiniMinHist
23,SSP2,2050,d10,0.219356957,0.238583023,GiniMinHist
20,SSP2,2050,d10,0.380055205,0.452473064,GiniMinHist
16,SSP4,2050,d10,0.235696994,0.265849082,GiniMinHist
20,SSP4,2050,d10,0.380055205,0.452473064,GiniMinHist
8,SSP1,2050,d10,0.244809511,0.277132927,GiniMinHist
16,SSP2,2050,d10,0.235896625,0.263543382,GiniMinHist
8,SSP2,2050,d10,0.244809511,0.277132927,GiniMinHist
7,SSP1,2050,d10,0.407778774,0.493452583,GiniMinHist
32,SSP5,2050,d10,0.353986848,0.422666092,GiniMinHist
31,SSP1,2050,d10,0.294307896,0.343419971,GiniMinHist
6,SSP3,2050,d10,0.236704061,0.263938122,GiniMinHist
23,SSP4,2050,d10,0.219356957,0.238583023,GiniMinHist
16,SSP1,2050,d10,0.235705445,0.26402824,GiniMinHist
24,SSP5,2050,d10,0.368482043,0.444051144,GiniMinHist
8,SSP4,2050,d10,0.244809511,0.277132927,GiniMinHist
8,SSP3,2050,d10,0.244809511,0.277132927,GiniMinHist
6,SSP2,2050,d10,0.236704061,0.263938122,GiniMinHist
23,SSP1,2050,d10,0.219356957,0.238583023,GiniMinHist
33,SSP1,2050,d10,0.322454571,0.37927452,GiniMinHist
16,SSP5,2050,d10,0.235520148,0.263479818,GiniMinHist
20,SSP1,2050,d10,0.380055205,0.452473064,GiniMinHist
31,SSP5,2050,d10,0.294307896,0.343419971,GiniMinHist
6,SSP1,2050,d10,0.236704061,0.263938122,GiniMinHist
7,SSP5,2050,d10,0.407778774,0.493452583,GiniMinHist
8,SSP5,2050,d10,0.244809511,0.277132927,GiniMinHist
6,SSP4,2050,d10,0.236704061,0.263938122,GiniMinHist
33,SSP5,2050,d10,0.322454571,0.37927452,GiniMinHist
23,SSP5,2050,d10,0.219356957,0.238583023,GiniMinHist
1,SSP3,2050,d10,0.285142558,0.332956481,GiniMinHist
1,SSP2,2050,d10,0.285142558,0.332956481,GiniMinHist
6,SSP5,2050,d10,0.236704061,0.263938122,GiniMinHist
20,SSP5,2050,d10,0.380055205,0.452473064,GiniMinHist
1,SSP1,2050,d10,0.285142558,0.332956481,GiniMinHist
1,SSP4,2050,d10,0.285142558,0.332956481,GiniMinHist
1,SSP5,2050,d10,0.285142558,0.332956481,GiniMinHist
5,SSP4,2055,d1,0.018707513,0.409112157,GiniMinHist
5,SSP3,2055,d1,0.019411096,0.406725741,GiniMinHist
2,SSP4,2055,d1,0.020317738,0.459880579,GiniMinHist
4,SSP4,2055,d1,0.019892374,0.465464885,GiniMinHist
2,SSP3,2055,d1,0.021246128,0.444048981,GiniMinHist
4,SSP3,2055,d1,0.022674466,0.434182156,GiniMinHist
2,SSP4,2055,d2,0.031963272,0.459880579,GiniMinHist
5,SSP2,2055,d1,0.02105521,0.403202352,GiniMinHist
4,SSP2,2055,d1,0.023240701,0.427903334,GiniMinHist
4,SSP4,2055,d2,0.031334249,0.465464885,GiniMinHist
2,SSP3,2055,d2,0.033153688,0.444048981,GiniMinHist
2,SSP4,2055,d3,0.040982625,0.459880579,GiniMinHist
9,SSP4,2055,d1,0.010901293,0.552811948,GiniMinHist
5,SSP4,2055,d2,0.033169226,0.409112157,GiniMinHist
4,SSP3,2055,d2,0.034118116,0.434182156,GiniMinHist
2,SSP2,2055,d1,0.022305,0.43079211,GiniMinHist
2,SSP3,2055,d3,0.042741408,0.444048981,GiniMinHist
9,SSP3,2055,d1,0.014580455,0.498922356,GiniMinHist
5,SSP3,2055,d2,0.033586497,0.406725741,GiniMinHist
2,SSP4,2055,d4,0.049676278,0.459880579,GiniMinHist
29,SSP4,2055,d1,0.011218331,0.551674191,GiniMinHist
4,SSP4,2055,d3,0.039411525,0.465464885,GiniMinHist
5,SSP4,2055,d3,0.044474125,0.409112157,GiniMinHist
2,SSP3,2055,d4,0.051550596,0.444048981,GiniMinHist
2,SSP4,2055,d5,0.058908603,0.459880579,GiniMinHist
29,SSP3,2055,d1,0.015731774,0.481260995,GiniMinHist
5,SSP3,2055,d3,0.044814601,0.406725741,GiniMinHist
5,SSP1,2055,d1,0.025564789,0.388866837,GiniMinHist
4,SSP3,2055,d3,0.044300775,0.434182156,GiniMinHist
4,SSP4,2055,d4,0.048567633,0.465464885,GiniMinHist
4,SSP1,2055,d1,0.023625768,0.420491729,GiniMinHist
2,SSP3,2055,d5,0.06096684,0.444048981,GiniMinHist
9,SSP4,2055,d2,0.018090133,0.552811948,GiniMinHist
2,SSP4,2055,d6,0.06966705,0.459880579,GiniMinHist
4,SSP3,2055,d4,0.05298205,0.434182156,GiniMinHist
4,SSP2,2055,d2,0.035119998,0.427903334,GiniMinHist
2,SSP2,2055,d2,0.034352362,0.43079211,GiniMinHist
4,SSP4,2055,d5,0.05775922,0.465464885,GiniMinHist
9,SSP2,2055,d1,0.016248905,0.476013221,GiniMinHist
9,SSP3,2055,d2,0.024181994,0.498922356,GiniMinHist
5,SSP4,2055,d4,0.057838836,0.409112157,GiniMinHist
2,SSP3,2055,d6,0.072440145,0.444048981,GiniMinHist
7,SSP3,2055,d1,0.015181284,0.493452583,GiniMinHist
29,SSP4,2055,d2,0.017741253,0.551674191,GiniMinHist
2,SSP4,2055,d7,0.083459888,0.459880579,GiniMinHist
4,SSP5,2055,d1,0.023591984,0.419781341,GiniMinHist
2,SSP1,2055,d1,0.023300121,0.420015362,GiniMinHist
4,SSP3,2055,d5,0.062190783,0.434182156,GiniMinHist
10,SSP4,2055,d1,0.017042676,0.42115342,GiniMinHist
5,SSP5,2055,d1,0.026198119,0.385858761,GiniMinHist
26,SSP3,2055,d1,0.018931188,0.459907923,GiniMinHist
2,SSP2,2055,d3,0.044198136,0.43079211,GiniMinHist
5,SSP3,2055,d4,0.057885149,0.406725741,GiniMinHist
4,SSP4,2055,d6,0.067486962,0.465464885,GiniMinHist
5,SSP4,2055,d5,0.069965151,0.409112157,GiniMinHist
2,SSP3,2055,d7,0.085629991,0.444048981,GiniMinHist
29,SSP3,2055,d2,0.025343551,0.481260995,GiniMinHist
5,SSP2,2055,d2,0.033965977,0.403202352,GiniMinHist
2,SSP4,2055,d8,0.105191721,0.459880579,GiniMinHist
29,SSP2,2055,d1,0.016478718,0.466884754,GiniMinHist
4,SSP3,2055,d6,0.072678167,0.434182156,GiniMinHist
9,SSP4,2055,d3,0.025141074,0.552811948,GiniMinHist
4,SSP4,2055,d7,0.08252868,0.465464885,GiniMinHist
5,SSP4,2055,d6,0.082079857,0.409112157,GiniMinHist
5,SSP3,2055,d5,0.069845556,0.406725741,GiniMinHist
4,SSP2,2055,d3,0.044796249,0.427903334,GiniMinHist
10,SSP3,2055,d1,0.026430516,0.386073313,GiniMinHist
2,SSP2,2055,d4,0.05314531,0.43079211,GiniMinHist
4,SSP3,2055,d7,0.085572995,0.434182156,GiniMinHist
2,SSP3,2055,d8,0.107582981,0.444048981,GiniMinHist
32,SSP3,2055,d1,0.022597155,0.422568922,GiniMinHist
9,SSP3,2055,d3,0.032192317,0.498922356,GiniMinHist
2,SSP5,2055,d1,0.023534054,0.416393146,GiniMinHist
29,SSP4,2055,d3,0.023576068,0.551674191,GiniMinHist
17,SSP3,2055,d1,0.039422679,0.270539706,GiniMinHist
9,SSP1,2055,d1,0.018228232,0.456544172,GiniMinHist
7,SSP2,2055,d1,0.015181284,0.493452583,GiniMinHist
2,SSP4,2055,d9,0.143120922,0.459880579,GiniMinHist
5,SSP2,2055,d3,0.046569349,0.403202352,GiniMinHist
5,SSP4,2055,d7,0.096833827,0.409112157,GiniMinHist
7,SSP4,2055,d1,0.015181284,0.493452583,GiniMinHist
5,SSP3,2055,d6,0.082407701,0.406725741,GiniMinHist
9,SSP4,2055,d4,0.032241624,0.552811948,GiniMinHist
26,SSP4,2055,d1,0.01864605,0.46099386,GiniMinHist
4,SSP4,2055,d8,0.10329799,0.465464885,GiniMinHist
4,SSP1,2055,d2,0.036315872,0.420491729,GiniMinHist
2,SSP1,2055,d2,0.03550776,0.420015362,GiniMinHist
24,SSP3,2055,d1,0.020066914,0.443898735,GiniMinHist
2,SSP2,2055,d5,0.062630669,0.43079211,GiniMinHist
4,SSP2,2055,d4,0.053887902,0.427903334,GiniMinHist
4,SSP3,2055,d8,0.106257871,0.434182156,GiniMinHist
7,SSP3,2055,d2,0.026590729,0.493452583,GiniMinHist
29,SSP4,2055,d4,0.030435536,0.551674191,GiniMinHist
29,SSP3,2055,d3,0.033456841,0.481260995,GiniMinHist
2,SSP3,2055,d9,0.148166285,0.444048981,GiniMinHist
26,SSP2,2055,d1,0.020309707,0.448599582,GiniMinHist
9,SSP2,2055,d2,0.026487734,0.476013221,GiniMinHist
9,SSP3,2055,d4,0.041467579,0.498922356,GiniMinHist
29,SSP1,2055,d1,0.018455465,0.444486971,GiniMinHist
5,SSP3,2055,d7,0.096643532,0.406725741,GiniMinHist
2,SSP2,2055,d6,0.073652225,0.43079211,GiniMinHist
20,SSP3,2055,d1,0.020108497,0.452461239,GiniMinHist
29,SSP2,2055,d2,0.026886716,0.466884754,GiniMinHist
4,SSP2,2055,d5,0.06253903,0.427903334,GiniMinHist
5,SSP4,2055,d8,0.118694807,0.409112157,GiniMinHist
9,SSP5,2055,d1,0.01846136,0.45188155,GiniMinHist
2,SSP4,2055,d10,0.396711902,0.459880579,GiniMinHist
4,SSP4,2055,d9,0.162757781,0.465464885,GiniMinHist
5,SSP2,2055,d4,0.057381909,0.403202352,GiniMinHist
10,SSP2,2055,d1,0.031808829,0.336764706,GiniMinHist
9,SSP4,2055,d5,0.042583706,0.552811948,GiniMinHist
4,SSP3,2055,d9,0.153175055,0.434182156,GiniMinHist
10,SSP4,2055,d2,0.026195167,0.42115342,GiniMinHist
26,SSP3,2055,d2,0.028967307,0.459907923,GiniMinHist
17,SSP3,2055,d2,0.056922313,0.270539706,GiniMinHist
7,SSP1,2055,d1,0.015181284,0.493452583,GiniMinHist
32,SSP4,2055,d1,0.022597155,0.422568922,GiniMinHist
3,SSP3,2055,d1,0.034575531,0.324556302,GiniMinHist
2,SSP2,2055,d7,0.088544583,0.43079211,GiniMinHist
18,SSP3,2055,d1,0.037373613,0.290396067,GiniMinHist
2,SSP1,2055,d3,0.04551724,0.420015362,GiniMinHist
5,SSP1,2055,d2,0.036265584,0.388866837,GiniMinHist
32,SSP2,2055,d1,0.022597155,0.422568922,GiniMinHist
4,SSP5,2055,d2,0.036583657,0.419781341,GiniMinHist
21,SSP3,2055,d1,0.029048884,0.37444156,GiniMinHist
32,SSP3,2055,d2,0.036015741,0.422568922,GiniMinHist
9,SSP3,2055,d5,0.052008995,0.498922356,GiniMinHist
24,SSP4,2055,d1,0.020066914,0.443898735,GiniMinHist
24,SSP2,2055,d1,0.020066914,0.443898735,GiniMinHist
4,SSP2,2055,d6,0.072717535,0.427903334,GiniMinHist
7,SSP3,2055,d3,0.035427053,0.493452583,GiniMinHist
10,SSP3,2055,d2,0.037085215,0.386073313,GiniMinHist
27,SSP3,2055,d1,0.038470009,0.284995579,GiniMinHist
5,SSP3,2055,d8,0.118435245,0.406725741,GiniMinHist
2,SSP5,2055,d2,0.036083054,0.416393146,GiniMinHist
5,SSP4,2055,d9,0.156329615,0.409112157,GiniMinHist
29,SSP3,2055,d4,0.042478348,0.481260995,GiniMinHist
29,SSP5,2055,d1,0.019138792,0.43780329,GiniMinHist
2,SSP3,2055,d10,0.376521938,0.444048981,GiniMinHist
9,SSP2,2055,d3,0.035933654,0.476013221,GiniMinHist
29,SSP4,2055,d5,0.040303438,0.551674191,GiniMinHist
26,SSP1,2055,d1,0.021272787,0.439486959,GiniMinHist
4,SSP1,2055,d3,0.045641271,0.420491729,GiniMinHist
17,SSP4,2055,d1,0.039422679,0.270539706,GiniMinHist
5,SSP2,2055,d5,0.069027041,0.403202352,GiniMinHist
17,SSP3,2055,d3,0.066448686,0.270539706,GiniMinHist
2,SSP1,2055,d4,0.054367441,0.420015362,GiniMinHist
7,SSP2,2055,d2,0.026590729,0.493452583,GiniMinHist
2,SSP2,2055,d8,0.108380582,0.43079211,GiniMinHist
4,SSP2,2055,d7,0.086777444,0.427903334,GiniMinHist
24,SSP3,2055,d2,0.032954969,0.443898735,GiniMinHist
7,SSP4,2055,d2,0.026590729,0.493452583,GiniMinHist
17,SSP2,2055,d1,0.039422679,0.270539706,GiniMinHist
7,SSP5,2055,d1,0.015181284,0.493452583,GiniMinHist
5,SSP3,2055,d9,0.156306679,0.406725741,GiniMinHist
20,SSP2,2055,d1,0.020108497,0.452461239,GiniMinHist
24,SSP1,2055,d1,0.020066914,0.443898735,GiniMinHist
10,SSP1,2055,d1,0.034362361,0.318118535,GiniMinHist
17,SSP3,2055,d4,0.07430731,0.270539706,GiniMinHist
9,SSP3,2055,d6,0.0665914,0.498922356,GiniMinHist
26,SSP3,2055,d3,0.03871493,0.459907923,GiniMinHist
32,SSP3,2055,d3,0.045180361,0.422568922,GiniMinHist
20,SSP4,2055,d1,0.020108497,0.452461239,GiniMinHist
9,SSP1,2055,d2,0.029136447,0.456544172,GiniMinHist
29,SSP2,2055,d3,0.035637822,0.466884754,GiniMinHist
7,SSP3,2055,d4,0.044556304,0.493452583,GiniMinHist
29,SSP1,2055,d2,0.030390463,0.444486971,GiniMinHist
29,SSP3,2055,d5,0.054225283,0.481260995,GiniMinHist
9,SSP4,2055,d6,0.058064274,0.552811948,GiniMinHist
33,SSP3,2055,d1,0.027331885,0.379270956,GiniMinHist
5,SSP5,2055,d2,0.036765393,0.385858761,GiniMinHist
10,SSP3,2055,d3,0.045313202,0.386073313,GiniMinHist
15,SSP3,2055,d1,0.027453686,0.37941349,GiniMinHist
5,SSP1,2055,d3,0.048718822,0.388866837,GiniMinHist
5,SSP2,2055,d6,0.082323727,0.403202352,GiniMinHist
2,SSP1,2055,d5,0.063882539,0.420015362,GiniMinHist
4,SSP1,2055,d4,0.054630522,0.420491729,GiniMinHist
2,SSP5,2055,d3,0.045948251,0.416393146,GiniMinHist
29,SSP4,2055,d6,0.055936108,0.551674191,GiniMinHist
25,SSP4,2055,d1,0.030705208,0.348175994,GiniMinHist
20,SSP3,2055,d2,0.032521488,0.452461239,GiniMinHist
32,SSP1,2055,d1,0.022597155,0.422568922,GiniMinHist
21,SSP4,2055,d1,0.029168518,0.372616781,GiniMinHist
17,SSP3,2055,d5,0.081734546,0.270539706,GiniMinHist
26,SSP4,2055,d2,0.029034801,0.46099386,GiniMinHist
21,SSP2,2055,d1,0.029680915,0.367946065,GiniMinHist
10,SSP4,2055,d3,0.03788172,0.42115342,GiniMinHist
26,SSP5,2055,d1,0.021540681,0.437334692,GiniMinHist
3,SSP3,2055,d2,0.049778663,0.324556302,GiniMinHist
25,SSP2,2055,d1,0.030705208,0.348175994,GiniMinHist
5,SSP4,2055,d10,0.321907042,0.409112157,GiniMinHist
26,SSP2,2055,d2,0.030636379,0.448599582,GiniMinHist
18,SSP3,2055,d2,0.054303416,0.290396067,GiniMinHist
4,SSP2,2055,d8,0.108086754,0.427903334,GiniMinHist
25,SSP3,2055,d1,0.030705208,0.348175994,GiniMinHist
21,SSP3,2055,d2,0.043008883,0.37444156,GiniMinHist
31,SSP3,2055,d1,0.030972399,0.343269545,GiniMinHist
2,SSP2,2055,d9,0.152059584,0.43079211,GiniMinHist
3,SSP4,2055,d1,0.034621396,0.321049831,GiniMinHist
27,SSP3,2055,d2,0.055421159,0.284995579,GiniMinHist
14,SSP3,2055,d1,0.044747186,0.234561487,GiniMinHist
4,SSP5,2055,d3,0.045852873,0.419781341,GiniMinHist
9,SSP2,2055,d4,0.045078505,0.476013221,GiniMinHist
17,SSP3,2055,d6,0.089718021,0.270539706,GiniMinHist
26,SSP3,2055,d4,0.047435311,0.459907923,GiniMinHist
24,SSP5,2055,d1,0.020066914,0.443898735,GiniMinHist
32,SSP3,2055,d4,0.054026559,0.422568922,GiniMinHist
2,SSP1,2055,d6,0.075157333,0.420015362,GiniMinHist
32,SSP4,2055,d2,0.036015741,0.422568922,GiniMinHist
24,SSP3,2055,d3,0.04213194,0.443898735,GiniMinHist
4,SSP1,2055,d5,0.063691264,0.420491729,GiniMinHist
3,SSP2,2055,d1,0.034712757,0.319175027,GiniMinHist
21,SSP1,2055,d1,0.029840519,0.364764037,GiniMinHist
7,SSP2,2055,d3,0.035427053,0.493452583,GiniMinHist
9,SSP3,2055,d7,0.087229924,0.498922356,GiniMinHist
32,SSP2,2055,d2,0.036015741,0.422568922,GiniMinHist
5,SSP1,2055,d4,0.058915155,0.388866837,GiniMinHist
7,SSP3,2055,d5,0.054779435,0.493452583,GiniMinHist
27,SSP4,2055,d1,0.038470009,0.284995579,GiniMinHist
18,SSP2,2055,d1,0.037373613,0.290396067,GiniMinHist
20,SSP1,2055,d1,0.020108497,0.452461239,GiniMinHist
10,SSP3,2055,d4,0.054555631,0.386073313,GiniMinHist
29,SSP3,2055,d6,0.070871162,0.481260995,GiniMinHist
10,SSP5,2055,d1,0.033622854,0.323408403,GiniMinHist
17,SSP4,2055,d2,0.056922313,0.270539706,GiniMinHist
7,SSP4,2055,d3,0.035427053,0.493452583,GiniMinHist
25,SSP1,2055,d1,0.030705208,0.348175994,GiniMinHist
2,SSP5,2055,d4,0.054914739,0.416393146,GiniMinHist
10,SSP2,2055,d2,0.044711793,0.336764706,GiniMinHist
5,SSP3,2055,d10,0.320663943,0.406725741,GiniMinHist
5,SSP2,2055,d7,0.09649873,0.403202352,GiniMinHist
29,SSP2,2055,d4,0.044095523,0.466884754,GiniMinHist
3,SSP3,2055,d3,0.058964699,0.324556302,GiniMinHist
24,SSP4,2055,d2,0.032954969,0.443898735,GiniMinHist
18,SSP4,2055,d1,0.037373613,0.290396067,GiniMinHist
24,SSP2,2055,d2,0.032954969,0.443898735,GiniMinHist
17,SSP3,2055,d7,0.09933437,0.270539706,GiniMinHist
9,SSP5,2055,d2,0.0301327,0.45188155,GiniMinHist
18,SSP3,2055,d3,0.06372729,0.290396067,GiniMinHist
9,SSP1,2055,d3,0.039033188,0.456544172,GiniMinHist
7,SSP1,2055,d2,0.026590729,0.493452583,GiniMinHist
12,SSP3,2055,d1,0.046261981,0.20187234,GiniMinHist
29,SSP5,2055,d2,0.031690217,0.43780329,GiniMinHist
27,SSP2,2055,d1,0.038470009,0.284995579,GiniMinHist
20,SSP3,2055,d3,0.041310029,0.452461239,GiniMinHist
32,SSP5,2055,d1,0.022597155,0.422568922,GiniMinHist
27,SSP3,2055,d3,0.064672332,0.284995579,GiniMinHist
17,SSP2,2055,d2,0.056922313,0.270539706,GiniMinHist
15,SSP2,2055,d1,0.027521723,0.379319915,GiniMinHist
15,SSP4,2055,d1,0.027478515,0.378367712,GiniMinHist
4,SSP1,2055,d6,0.07404028,0.420491729,GiniMinHist
26,SSP4,2055,d3,0.037983852,0.46099386,GiniMinHist
5,SSP5,2055,d3,0.049204075,0.385858761,GiniMinHist
32,SSP3,2055,d5,0.063497287,0.422568922,GiniMinHist
4,SSP2,2055,d9,0.153384747,0.427903334,GiniMinHist
33,SSP4,2055,d1,0.027331885,0.379270956,GiniMinHist
2,SSP1,2055,d7,0.089102244,0.420015362,GiniMinHist
9,SSP2,2055,d5,0.056514244,0.476013221,GiniMinHist
4,SSP5,2055,d4,0.054609867,0.419781341,GiniMinHist
9,SSP4,2055,d7,0.078870551,0.552811948,GiniMinHist
4,SSP4,2055,d10,0.386963587,0.465464885,GiniMinHist
33,SSP2,2055,d1,0.027331885,0.379270956,GiniMinHist
17,SSP1,2055,d1,0.039422679,0.270539706,GiniMinHist
24,SSP3,2055,d4,0.051186827,0.443898735,GiniMinHist
29,SSP4,2055,d7,0.092876544,0.551674191,GiniMinHist
17,SSP4,2055,d3,0.066448686,0.270539706,GiniMinHist
3,SSP3,2055,d4,0.066576704,0.324556302,GiniMinHist
18,SSP3,2055,d4,0.071653498,0.290396067,GiniMinHist
10,SSP3,2055,d5,0.063437302,0.386073313,GiniMinHist
17,SSP3,2055,d8,0.112382956,0.270539706,GiniMinHist
26,SSP3,2055,d5,0.058836164,0.459907923,GiniMinHist
2,SSP5,2055,d5,0.064355121,0.416393146,GiniMinHist
5,SSP1,2055,d5,0.069348632,0.388866837,GiniMinHist
5,SSP2,2055,d8,0.116914255,0.403202352,GiniMinHist
21,SSP3,2055,d3,0.051506084,0.37444156,GiniMinHist
32,SSP4,2055,d3,0.045180361,0.422568922,GiniMinHist
29,SSP1,2055,d3,0.038666417,0.444486971,GiniMinHist
7,SSP3,2055,d6,0.067203352,0.493452583,GiniMinHist
27,SSP3,2055,d4,0.072357245,0.284995579,GiniMinHist
3,SSP1,2055,d1,0.034791905,0.317062748,GiniMinHist
7,SSP2,2055,d4,0.044556304,0.493452583,GiniMinHist
32,SSP2,2055,d3,0.045180361,0.422568922,GiniMinHist
21,SSP4,2055,d2,0.043161327,0.372616781,GiniMinHist
20,SSP2,2055,d2,0.032521488,0.452461239,GiniMinHist
26,SSP1,2055,d2,0.031548828,0.439486959,GiniMinHist
33,SSP3,2055,d2,0.04192693,0.379270956,GiniMinHist
10,SSP2,2055,d3,0.053957589,0.336764706,GiniMinHist
20,SSP5,2055,d1,0.020108497,0.452461239,GiniMinHist
15,SSP3,2055,d2,0.041740173,0.37941349,GiniMinHist
7,SSP4,2055,d4,0.044556304,0.493452583,GiniMinHist
26,SSP2,2055,d3,0.039834983,0.448599582,GiniMinHist
25,SSP4,2055,d2,0.04615183,0.348175994,GiniMinHist
17,SSP2,2055,d3,0.066448686,0.270539706,GiniMinHist
24,SSP1,2055,d2,0.032954969,0.443898735,GiniMinHist
21,SSP2,2055,d2,0.043557053,0.367946065,GiniMinHist
20,SSP4,2055,d2,0.032521488,0.452461239,GiniMinHist
2,SSP1,2055,d8,0.109819255,0.420015362,GiniMinHist
13,SSP3,2055,d1,0.040400848,0.251961192,GiniMinHist
31,SSP4,2055,d1,0.030972399,0.343269545,GiniMinHist
18,SSP3,2055,d5,0.079278278,0.290396067,GiniMinHist
20,SSP3,2055,d4,0.0500115,0.452461239,GiniMinHist
3,SSP3,2055,d5,0.074328978,0.324556302,GiniMinHist
15,SSP1,2055,d1,0.027592766,0.379133486,GiniMinHist
10,SSP4,2055,d4,0.055212161,0.42115342,GiniMinHist
32,SSP3,2055,d6,0.074658356,0.422568922,GiniMinHist
17,SSP4,2055,d4,0.07430731,0.270539706,GiniMinHist
4,SSP5,2055,d5,0.06367069,0.419781341,GiniMinHist
29,SSP2,2055,d5,0.057561707,0.466884754,GiniMinHist
4,SSP1,2055,d7,0.088019364,0.420491729,GiniMinHist
9,SSP3,2055,d8,0.112062719,0.498922356,GiniMinHist
14,SSP3,2055,d2,0.061831625,0.234561487,GiniMinHist
24,SSP4,2055,d3,0.04213194,0.443898735,GiniMinHist
25,SSP2,2055,d2,0.04615183,0.348175994,GiniMinHist
24,SSP2,2055,d3,0.04213194,0.443898735,GiniMinHist
27,SSP3,2055,d5,0.079676518,0.284995579,GiniMinHist
5,SSP5,2055,d4,0.059222199,0.385858761,GiniMinHist
12,SSP2,2055,d1,0.04764699,0.194643062,GiniMinHist
4,SSP3,2055,d10,0.366049721,0.434182156,GiniMinHist
7,SSP5,2055,d2,0.026590729,0.493452583,GiniMinHist
32,SSP1,2055,d2,0.036015741,0.422568922,GiniMinHist
3,SSP4,2055,d2,0.050547906,0.321049831,GiniMinHist
14,SSP2,2055,d1,0.045797264,0.224645544,GiniMinHist
29,SSP3,2055,d7,0.089481448,0.481260995,GiniMinHist
25,SSP3,2055,d2,0.04615183,0.348175994,GiniMinHist
31,SSP2,2055,d1,0.030972399,0.343269545,GiniMinHist
2,SSP5,2055,d6,0.075280526,0.416393146,GiniMinHist
21,SSP5,2055,d1,0.031227829,0.351814245,GiniMinHist
9,SSP1,2055,d4,0.04837029,0.456544172,GiniMinHist
9,SSP2,2055,d6,0.070181506,0.476013221,GiniMinHist
24,SSP3,2055,d5,0.061023473,0.443898735,GiniMinHist
31,SSP3,2055,d2,0.046619101,0.343269545,GiniMinHist
7,SSP1,2055,d3,0.035427053,0.493452583,GiniMinHist
9,SSP4,2055,d8,0.128212409,0.552811948,GiniMinHist
3,SSP2,2055,d2,0.050833916,0.319175027,GiniMinHist
21,SSP3,2055,d4,0.059476644,0.37444156,GiniMinHist
10,SSP3,2055,d6,0.081147651,0.386073313,GiniMinHist
26,SSP3,2055,d6,0.071333417,0.459907923,GiniMinHist
29,SSP1,2055,d4,0.048530888,0.444486971,GiniMinHist
5,SSP2,2055,d9,0.154731821,0.403202352,GiniMinHist
17,SSP2,2055,d4,0.07430731,0.270539706,GiniMinHist
27,SSP4,2055,d2,0.055421159,0.284995579,GiniMinHist
17,SSP3,2055,d9,0.135820363,0.270539706,GiniMinHist
26,SSP4,2055,d4,0.047434876,0.46099386,GiniMinHist
18,SSP2,2055,d2,0.054303416,0.290396067,GiniMinHist
32,SSP4,2055,d4,0.054026559,0.422568922,GiniMinHist
18,SSP3,2055,d6,0.087601078,0.290396067,GiniMinHist
21,SSP1,2055,d2,0.043686138,0.364764037,GiniMinHist
