GCAM_region_ID,year,category,shares,sce,model,gini
7,2070,d3,0.052696785,SSP5,Gini25,0.367229475
10,2070,d8,0.125894114,SSP2,Gini25,0.272450596
9,2070,d4,0.062949053,SSP5,Gini25,0.351841527
18,2070,d7,0.097387189,SSP4,Gini25,0.297005441
7,2070,d8,0.112522972,SSP2,Gini25,0.367229475
4,2070,d9,0.142684763,SSP1,Gini25,0.344307588
25,2070,d8,0.112097541,SSP3,Gini25,0.269764411
27,2070,d4,0.071409029,SSP1,Gini25,0.292109548
29,2070,d6,0.086345055,SSP1,Gini25,0.344964652
14,2070,d6,0.095174249,SSP2,Gini25,0.205666661
10,2070,d8,0.139068856,SSP4,Gini25,0.376190823
26,2070,d6,0.083687238,SSP2,Gini25,0.351625895
15,2070,d5,0.075593026,SSP2,Gini25,0.320029348
5,2070,d6,0.083337202,SSP5,Gini25,0.342138851
22,2070,d7,0.10164207,SSP5,Gini25,0.229436454
12,2070,d2,0.061370656,SSP4,Gini25,0.228197812
4,2070,d10,0.300688627,SSP2,Gini25,0.348931497
12,2070,d2,0.061813623,SSP1,Gini25,0.225455337
19,2070,d4,0.077850742,SSP3,Gini25,0.244035927
24,2070,d9,0.154819803,SSP3,Gini25,0.483225547
6,2070,d2,0.059990375,SSP3,Gini25,0.246777952
31,2070,d5,0.078010194,SSP4,Gini25,0.302794069
21,2070,d3,0.060998003,SSP5,Gini25,0.2976627
21,2070,d6,0.085244104,SSP1,Gini25,0.313725606
9,2070,d9,0.166042527,SSP2,Gini25,0.375942503
25,2070,d6,0.089652019,SSP1,Gini25,0.269764411
15,2070,d9,0.139928275,SSP3,Gini25,0.3191304
14,2070,d5,0.088819066,SSP4,Gini25,0.202360295
30,2070,d2,0.067130486,SSP4,Gini25,0.197079761
32,2070,d8,0.111592107,SSP4,Gini25,0.370061771
3,2070,d4,0.077787086,SSP1,Gini25,0.244282913
20,2070,d9,0.141904936,SSP3,Gini25,0.346169791
9,2070,d7,0.094533182,SSP1,Gini25,0.353656159
21,2070,d8,0.116072276,SSP2,Gini25,0.317884762
17,2070,d9,0.145412526,SSP2,Gini25,0.368214928
3,2070,d8,0.111771451,SSP4,Gini25,0.248282542
7,2070,d8,0.112522972,SSP4,Gini25,0.367229475
11,2070,d4,0.07293549,SSP2,Gini25,0.280920731
27,2070,d2,0.054425096,SSP5,Gini25,0.292109548
1,2070,d2,0.046069833,SSP1,Gini25,0.345945233
6,2070,d1,0.041787105,SSP4,Gini25,0.246777952
4,2070,d7,0.093777457,SSP5,Gini25,0.343779644
31,2070,d3,0.06182643,SSP1,Gini25,0.302794069
13,2070,d2,0.058698325,SSP4,Gini25,0.2381263
17,2070,d7,0.093267723,SSP1,Gini25,0.368214928
15,2070,d4,0.067456883,SSP1,Gini25,0.320310797
29,2070,d8,0.134663804,SSP2,Gini25,0.37795923
5,2070,d9,0.146776626,SSP1,Gini25,0.345703256
11,2070,d2,0.055202147,SSP1,Gini25,0.280920731
32,2070,d8,0.111592107,SSP2,Gini25,0.370061771
21,2070,d8,0.115138225,SSP4,Gini25,0.320820135
16,2070,d1,0.046221341,SSP2,Gini25,0.208367398
32,2070,d6,0.080022355,SSP1,Gini25,0.370061771
25,2070,d2,0.057135242,SSP5,Gini25,0.269764411
14,2070,d3,0.076312191,SSP1,Gini25,0.198954895
14,2070,d7,0.103469404,SSP2,Gini25,0.205666661
24,2070,d7,0.084764108,SSP1,Gini25,0.483225547
10,2070,d7,0.106060202,SSP1,Gini25,0.257809102
15,2070,d6,0.084900748,SSP4,Gini25,0.318443759
18,2070,d8,0.111815463,SSP2,Gini25,0.297005441
20,2070,d6,0.081788553,SSP2,Gini25,0.346169791
1,2070,d3,0.055655692,SSP3,Gini25,0.345945233
16,2070,d1,0.046211337,SSP4,Gini25,0.209388174
16,2070,d1,0.046253808,SSP1,Gini25,0.208203722
7,2070,d6,0.080739209,SSP1,Gini25,0.367229475
19,2070,d1,0.042122167,SSP5,Gini25,0.244035927
3,2070,d2,0.06116859,SSP5,Gini25,0.244229191
14,2070,d6,0.096087505,SSP4,Gini25,0.202360295
3,2070,d8,0.111613785,SSP2,Gini25,0.246218301
13,2070,d4,0.078132468,SSP3,Gini25,0.241065845
25,2070,d8,0.112097541,SSP2,Gini25,0.269764411
23,2070,d4,0.076940829,SSP3,Gini25,0.250846101
31,2070,d5,0.078010194,SSP2,Gini25,0.302794069
30,2070,d3,0.076779122,SSP2,Gini25,0.197079761
8,2070,d2,0.062192708,SSP2,Gini25,0.229902163
27,2070,d5,0.078834961,SSP1,Gini25,0.292109548
8,2070,d2,0.062192708,SSP1,Gini25,0.229902163
20,2070,d4,0.064203738,SSP1,Gini25,0.346169791
20,2070,d6,0.081788553,SSP4,Gini25,0.346169791
19,2070,d5,0.085030905,SSP3,Gini25,0.244035927
28,2070,d1,0.046155798,SSP1,Gini25,0.209687927
11,2070,d4,0.07293549,SSP4,Gini25,0.280920731
1,2070,d3,0.055655692,SSP2,Gini25,0.345945233
3,2070,d5,0.084471007,SSP1,Gini25,0.244282913
18,2070,d4,0.070772465,SSP1,Gini25,0.297005441
30,2070,d9,0.128706973,SSP3,Gini25,0.197079761
21,2070,d7,0.096928161,SSP1,Gini25,0.313725606
22,2070,d8,0.112298115,SSP5,Gini25,0.229436454
20,2070,d2,0.046847785,SSP5,Gini25,0.346169791
28,2070,d1,0.046155798,SSP2,Gini25,0.209687927
1,2070,d2,0.046069833,SSP4,Gini25,0.345945233
26,2070,d5,0.07432664,SSP1,Gini25,0.339192883
17,2070,d5,0.070142799,SSP5,Gini25,0.368214928
10,2070,d4,0.074394533,SSP5,Gini25,0.25001574
8,2070,d1,0.043497413,SSP5,Gini25,0.229902163
15,2070,d6,0.084499664,SSP2,Gini25,0.320029348
27,2070,d8,0.110841078,SSP2,Gini25,0.292109548
25,2070,d7,0.099167455,SSP1,Gini25,0.269764411
31,2070,d6,0.086815356,SSP4,Gini25,0.302794069
32,2070,d4,0.06103642,SSP5,Gini25,0.370061771
24,2070,d8,0.109276028,SSP4,Gini25,0.483225547
10,2070,d9,0.146274702,SSP2,Gini25,0.272450596
19,2070,d3,0.070067625,SSP2,Gini25,0.244035927
9,2070,d5,0.071646721,SSP5,Gini25,0.351841527
5,2070,d7,0.096023516,SSP5,Gini25,0.342138851
26,2070,d7,0.099402021,SSP2,Gini25,0.351625895
18,2070,d8,0.111815463,SSP4,Gini25,0.297005441
24,2070,d8,0.109276028,SSP2,Gini25,0.483225547
21,2070,d4,0.069572993,SSP5,Gini25,0.2976627
12,2070,d3,0.070261418,SSP2,Gini25,0.22945383
31,2070,d9,0.139430589,SSP3,Gini25,0.302794069
7,2070,d4,0.061428694,SSP5,Gini25,0.367229475
12,2070,d5,0.08701119,SSP3,Gini25,0.240856642
24,2070,d6,0.06830994,SSP5,Gini25,0.483225547
11,2070,d5,0.080683958,SSP2,Gini25,0.280920731
23,2070,d2,0.059486939,SSP2,Gini25,0.250846101
14,2070,d8,0.116012772,SSP2,Gini25,0.205666661
26,2070,d3,0.056482625,SSP5,Gini25,0.337819267
12,2070,d3,0.07092885,SSP1,Gini25,0.225455337
30,2070,d3,0.076779122,SSP4,Gini25,0.197079761
14,2070,d7,0.103765011,SSP4,Gini25,0.202360295
14,2070,d4,0.083082567,SSP1,Gini25,0.198954895
13,2070,d3,0.069822483,SSP2,Gini25,0.238500879
27,2070,d9,0.13648514,SSP4,Gini25,0.292109548
19,2070,d2,0.060391211,SSP1,Gini25,0.244035927
6,2070,d3,0.069672019,SSP3,Gini25,0.246777952
18,2070,d2,0.053379685,SSP5,Gini25,0.297005441
26,2070,d8,0.119730358,SSP4,Gini25,0.37044427
25,2070,d9,0.135445828,SSP4,Gini25,0.269764411
15,2070,d3,0.059497628,SSP5,Gini25,0.320267039
11,2070,d9,0.137615846,SSP3,Gini25,0.280920731
31,2070,d4,0.070014247,SSP1,Gini25,0.302794069
3,2070,d6,0.091405745,SSP1,Gini25,0.244282913
15,2070,d7,0.096025021,SSP4,Gini25,0.318443759
23,2070,d5,0.08419251,SSP3,Gini25,0.250846101
30,2070,d4,0.08410217,SSP2,Gini25,0.197079761
15,2070,d5,0.07550776,SSP1,Gini25,0.320310797
3,2070,d10,0.230046258,SSP3,Gini25,0.254139651
19,2070,d6,0.092579584,SSP3,Gini25,0.244035927
25,2070,d9,0.135445828,SSP3,Gini25,0.269764411
2,2070,d9,0.147960524,SSP5,Gini25,0.344446961
6,2070,d2,0.059990375,SSP2,Gini25,0.246777952
9,2070,d8,0.113529314,SSP1,Gini25,0.353656159
14,2070,d10,0.191094394,SSP3,Gini25,0.215119019
27,2070,d6,0.086951397,SSP1,Gini25,0.292109548
8,2070,d2,0.062192708,SSP3,Gini25,0.229902163
10,2070,d5,0.08241133,SSP5,Gini25,0.25001574
31,2070,d6,0.086815356,SSP2,Gini25,0.302794069
31,2070,d2,0.052269126,SSP5,Gini25,0.302794069
27,2070,d3,0.063668133,SSP5,Gini25,0.292109548
28,2070,d1,0.046155798,SSP4,Gini25,0.209687927
11,2070,d5,0.080683958,SSP4,Gini25,0.280920731
4,2070,d8,0.110558347,SSP5,Gini25,0.343779644
3,2070,d9,0.134619748,SSP4,Gini25,0.248282542
16,2070,d2,0.065322164,SSP3,Gini25,0.208731976
20,2070,d7,0.093669246,SSP2,Gini25,0.346169791
18,2070,d5,0.078495293,SSP1,Gini25,0.297005441
12,2070,d3,0.070818858,SSP4,Gini25,0.228197812
13,2070,d2,0.059920621,SSP5,Gini25,0.234025506
13,2070,d5,0.086151121,SSP3,Gini25,0.241065845
29,2070,d5,0.074365859,SSP5,Gini25,0.337848412
8,2070,d2,0.062192708,SSP4,Gini25,0.229902163
10,2070,d9,0.16593133,SSP4,Gini25,0.376190823
30,2070,d1,0.047693905,SSP5,Gini25,0.197079761
32,2070,d7,0.093008091,SSP1,Gini25,0.370061771
1,2070,d4,0.064269663,SSP3,Gini25,0.345945233
10,2070,d8,0.120918743,SSP1,Gini25,0.257809102
25,2070,d3,0.066610868,SSP5,Gini25,0.269764411
20,2070,d5,0.07244519,SSP1,Gini25,0.346169791
11,2070,d3,0.064848565,SSP1,Gini25,0.280920731
29,2070,d7,0.101657329,SSP1,Gini25,0.344964652
12,2070,d6,0.09564544,SSP3,Gini25,0.240856642
14,2070,d5,0.089892932,SSP1,Gini25,0.198954895
15,2070,d7,0.095699104,SSP2,Gini25,0.320029348
19,2070,d4,0.077850742,SSP2,Gini25,0.244035927
7,2070,d7,0.09386166,SSP1,Gini25,0.367229475
18,2070,d10,0.263767542,SSP3,Gini25,0.297005441
6,2070,d1,0.041787105,SSP5,Gini25,0.246777952
14,2070,d8,0.115434383,SSP4,Gini25,0.202360295
27,2070,d10,0.262779041,SSP3,Gini25,0.292109548
20,2070,d7,0.093669246,SSP4,Gini25,0.346169791
17,2070,d8,0.111798608,SSP1,Gini25,0.368214928
1,2070,d3,0.055655692,SSP1,Gini25,0.345945233
21,2070,d9,0.158793148,SSP2,Gini25,0.317884762
31,2070,d7,0.097650109,SSP4,Gini25,0.302794069
3,2070,d3,0.070446833,SSP5,Gini25,0.244229191
8,2070,d3,0.071973065,SSP2,Gini25,0.229902163
26,2070,d6,0.084940397,SSP1,Gini25,0.339192883
25,2070,d8,0.112097541,SSP1,Gini25,0.269764411
11,2070,d6,0.089082727,SSP2,Gini25,0.280920731
8,2070,d3,0.071973065,SSP1,Gini25,0.229902163
19,2070,d2,0.060391211,SSP4,Gini25,0.244035927
13,2070,d3,0.070866588,SSP1,Gini25,0.234607018
12,2070,d4,0.078806087,SSP2,Gini25,0.22945383
30,2070,d4,0.08410217,SSP4,Gini25,0.197079761
1,2070,d4,0.064269663,SSP2,Gini25,0.345945233
17,2070,d6,0.080295392,SSP5,Gini25,0.368214928
9,2070,d6,0.081865328,SSP5,Gini25,0.351841527
26,2070,d8,0.113440572,SSP2,Gini25,0.351625895
30,2070,d2,0.067130486,SSP1,Gini25,0.197079761
3,2070,d9,0.133001111,SSP2,Gini25,0.246218301
21,2070,d5,0.077851182,SSP5,Gini25,0.2976627
5,2070,d8,0.113686786,SSP5,Gini25,0.342138851
7,2070,d9,0.146054889,SSP2,Gini25,0.367229475
32,2070,d5,0.069876621,SSP5,Gini25,0.370061771
26,2070,d10,0.291104354,SSP3,Gini25,0.370693753
30,2070,d5,0.090476053,SSP2,Gini25,0.197079761
12,2070,d2,0.061908436,SSP5,Gini25,0.224026242
12,2070,d4,0.079463017,SSP1,Gini25,0.225455337
21,2070,d8,0.117032842,SSP1,Gini25,0.313725606
22,2070,d9,0.131443573,SSP5,Gini25,0.229436454
3,2070,d7,0.099741935,SSP1,Gini25,0.244282913
14,2070,d2,0.066902775,SSP5,Gini25,0.196895672
23,2070,d6,0.091861677,SSP3,Gini25,0.250846101
6,2070,d4,0.077486012,SSP3,Gini25,0.246777952
26,2070,d4,0.065008751,SSP5,Gini25,0.337819267
21,2070,d9,0.157961255,SSP4,Gini25,0.320820135
14,2070,d9,0.137332319,SSP2,Gini25,0.205666661
13,2070,d4,0.078433413,SSP2,Gini25,0.238500879
10,2070,d6,0.092702562,SSP5,Gini25,0.25001574
28,2070,d2,0.065289306,SSP3,Gini25,0.209687927
7,2070,d5,0.070432524,SSP5,Gini25,0.367229475
25,2070,d9,0.135445828,SSP2,Gini25,0.269764411
19,2070,d7,0.101446077,SSP3,Gini25,0.244035927
1,2070,d2,0.046069833,SSP5,Gini25,0.345945233
23,2070,d2,0.059486939,SSP4,Gini25,0.250846101
13,2070,d3,0.069826744,SSP4,Gini25,0.2381263
18,2070,d9,0.13799849,SSP2,Gini25,0.297005441
32,2070,d9,0.145392819,SSP4,Gini25,0.370061771
31,2070,d5,0.078010194,SSP1,Gini25,0.302794069
20,2070,d3,0.056032986,SSP5,Gini25,0.346169791
14,2070,d6,0.096312415,SSP1,Gini25,0.198954895
23,2070,d3,0.069131199,SSP2,Gini25,0.250846101
15,2070,d6,0.084402309,SSP1,Gini25,0.320310797
1,2070,d3,0.055655692,SSP4,Gini25,0.345945233
13,2070,d6,0.094835019,SSP3,Gini25,0.241065845
12,2070,d7,0.10643863,SSP3,Gini25,0.240856642
7,2070,d9,0.146054889,SSP4,Gini25,0.367229475
11,2070,d6,0.089082727,SSP4,Gini25,0.280920731
10,2070,d10,0.222141794,SSP2,Gini25,0.272450596
15,2070,d8,0.111679633,SSP4,Gini25,0.318443759
27,2070,d7,0.096947071,SSP1,Gini25,0.292109548
23,2070,d1,0.041411332,SSP5,Gini25,0.250846101
18,2070,d6,0.086966289,SSP1,Gini25,0.297005441
19,2070,d3,0.070067625,SSP1,Gini25,0.244035927
29,2070,d9,0.169537102,SSP2,Gini25,0.37795923
27,2070,d4,0.071409029,SSP5,Gini25,0.292109548
31,2070,d7,0.097650109,SSP2,Gini25,0.302794069
19,2070,d5,0.085030905,SSP2,Gini25,0.244035927
30,2070,d5,0.090476053,SSP4,Gini25,0.197079761
23,2070,d2,0.059486939,SSP1,Gini25,0.250846101
24,2070,d8,0.109276028,SSP1,Gini25,0.483225547
27,2070,d9,0.13648514,SSP2,Gini25,0.292109548
32,2070,d9,0.145392819,SSP2,Gini25,0.370061771
30,2070,d6,0.096852151,SSP2,Gini25,0.197079761
18,2070,d3,0.062795169,SSP5,Gini25,0.297005441
25,2070,d4,0.074406007,SSP5,Gini25,0.269764411
6,2070,d3,0.069672019,SSP2,Gini25,0.246777952
3,2070,d4,0.077789209,SSP5,Gini25,0.244229191
29,2070,d8,0.123426641,SSP1,Gini25,0.344964652
11,2070,d4,0.07293549,SSP1,Gini25,0.280920731
21,2070,d6,0.087188947,SSP5,Gini25,0.2976627
28,2070,d1,0.046155798,SSP5,Gini25,0.209687927
12,2070,d4,0.078949724,SSP4,Gini25,0.228197812
20,2070,d6,0.081788553,SSP1,Gini25,0.346169791
6,2070,d2,0.059990375,SSP1,Gini25,0.246777952
18,2070,d9,0.13799849,SSP4,Gini25,0.297005441
8,2070,d4,0.079742512,SSP2,Gini25,0.229902163
8,2070,d3,0.071973065,SSP3,Gini25,0.229902163
15,2070,d4,0.06742799,SSP5,Gini25,0.320267039
1,2070,d5,0.073010358,SSP3,Gini25,0.345945233
8,2070,d4,0.079742512,SSP1,Gini25,0.229902163
29,2070,d10,0.383122089,SSP4,Gini25,0.52932542
11,2070,d7,0.09924891,SSP2,Gini25,0.280920731
5,2070,d10,0.29162483,SSP1,Gini25,0.345703256
15,2070,d8,0.111491486,SSP2,Gini25,0.320029348
13,2070,d4,0.078976503,SSP1,Gini25,0.234607018
12,2070,d5,0.087384571,SSP2,Gini25,0.22945383
24,2070,d7,0.084764108,SSP5,Gini25,0.483225547
6,2070,d5,0.084717787,SSP3,Gini25,0.246777952
8,2070,d3,0.071973065,SSP4,Gini25,0.229902163
29,2070,d6,0.086993773,SSP5,Gini25,0.337848412
11,2070,d2,0.055202147,SSP5,Gini25,0.280920731
10,2070,d9,0.141774587,SSP1,Gini25,0.257809102
14,2070,d7,0.104159222,SSP1,Gini25,0.198954895
7,2070,d10,0.31095465,SSP3,Gini25,0.367229475
14,2070,d9,0.134308726,SSP4,Gini25,0.202360295
23,2070,d7,0.100930011,SSP3,Gini25,0.250846101
16,2070,d3,0.074953654,SSP3,Gini25,0.208731976
31,2070,d3,0.06182643,SSP5,Gini25,0.302794069
3,2070,d8,0.111058068,SSP1,Gini25,0.244282913
2,2070,d10,0.293214265,SSP1,Gini25,0.346598884
20,2070,d8,0.110625388,SSP2,Gini25,0.346169791
21,2070,d9,0.158477354,SSP1,Gini25,0.313725606
1,2070,d5,0.073010358,SSP2,Gini25,0.345945233
10,2070,d10,0.256288919,SSP4,Gini25,0.376190823
31,2070,d8,0.112620309,SSP4,Gini25,0.302794069
1,2070,d4,0.064269663,SSP1,Gini25,0.345945233
9,2070,d7,0.094662326,SSP5,Gini25,0.351841527
30,2070,d6,0.096852151,SSP4,Gini25,0.197079761
19,2070,d8,0.113169378,SSP3,Gini25,0.244035927
13,2070,d5,0.086488979,SSP2,Gini25,0.238500879
30,2070,d3,0.076779122,SSP1,Gini25,0.197079761
9,2070,d9,0.151185074,SSP1,Gini25,0.353656159
13,2070,d7,0.104270768,SSP3,Gini25,0.241065845
32,2070,d6,0.080022355,SSP5,Gini25,0.370061771
31,2070,d6,0.086815356,SSP1,Gini25,0.302794069
19,2070,d3,0.070067625,SSP4,Gini25,0.244035927
16,2070,d2,0.065433961,SSP2,Gini25,0.208367398
30,2070,d7,0.103969589,SSP2,Gini25,0.197079761
17,2070,d7,0.093267723,SSP5,Gini25,0.368214928
32,2070,d8,0.111592107,SSP1,Gini25,0.370061771
15,2070,d9,0.139954068,SSP4,Gini25,0.318443759
12,2070,d8,0.120030102,SSP3,Gini25,0.240856642
26,2070,d7,0.097513575,SSP1,Gini25,0.339192883
12,2070,d3,0.070880552,SSP5,Gini25,0.224026242
14,2070,d3,0.076584888,SSP5,Gini25,0.196895672
26,2070,d9,0.159307434,SSP2,Gini25,0.351625895
16,2070,d1,0.046264493,SSP5,Gini25,0.207721349
20,2070,d8,0.110625388,SSP4,Gini25,0.346169791
19,2070,d6,0.092579584,SSP2,Gini25,0.244035927
22,2070,d10,0.215470235,SSP1,Gini25,0.229436454
12,2070,d5,0.087343585,SSP1,Gini25,0.225455337
23,2070,d4,0.076940829,SSP2,Gini25,0.250846101
4,2070,d9,0.142435333,SSP5,Gini25,0.343779644
16,2070,d2,0.065043,SSP4,Gini25,0.209388174
16,2070,d2,0.065425156,SSP1,Gini25,0.208203722
26,2070,d9,0.162918068,SSP4,Gini25,0.37044427
11,2070,d7,0.09924891,SSP4,Gini25,0.280920731
15,2070,d7,0.095723648,SSP1,Gini25,0.320310797
6,2070,d2,0.059990375,SSP4,Gini25,0.246777952
7,2070,d8,0.112522972,SSP1,Gini25,0.367229475
7,2070,d6,0.080739209,SSP5,Gini25,0.367229475
5,2070,d9,0.14613072,SSP5,Gini25,0.342138851
27,2070,d5,0.078834961,SSP5,Gini25,0.292109548
28,2070,d3,0.074961044,SSP3,Gini25,0.209687927
3,2070,d5,0.084472737,SSP5,Gini25,0.244229191
19,2070,d4,0.077850742,SSP1,Gini25,0.244035927
12,2070,d5,0.087166205,SSP4,Gini25,0.228197812
13,2070,d4,0.078550354,SSP4,Gini25,0.2381263
25,2070,d5,0.081756804,SSP5,Gini25,0.269764411
20,2070,d4,0.064203738,SSP5,Gini25,0.346169791
18,2070,d7,0.097387189,SSP1,Gini25,0.297005441
8,2070,d5,0.086820958,SSP2,Gini25,0.229902163
23,2070,d3,0.069131199,SSP4,Gini25,0.250846101
10,2070,d7,0.105802548,SSP5,Gini25,0.25001574
25,2070,d9,0.135445828,SSP1,Gini25,0.269764411
8,2070,d5,0.086820958,SSP1,Gini25,0.229902163
27,2070,d8,0.110841078,SSP1,Gini25,0.292109548
11,2070,d5,0.080683958,SSP1,Gini25,0.280920731
26,2070,d5,0.07440281,SSP5,Gini25,0.337819267
6,2070,d4,0.077486012,SSP2,Gini25,0.246777952
14,2070,d8,0.114845605,SSP1,Gini25,0.198954895
1,2070,d4,0.064269663,SSP4,Gini25,0.345945233
19,2070,d2,0.060391211,SSP5,Gini25,0.244035927
6,2070,d6,0.092339883,SSP3,Gini25,0.246777952
8,2070,d4,0.079742512,SSP3,Gini25,0.229902163
18,2070,d4,0.070772465,SSP5,Gini25,0.297005441
28,2070,d2,0.065289306,SSP1,Gini25,0.209687927
28,2070,d2,0.065289306,SSP2,Gini25,0.209687927
13,2070,d5,0.086742848,SSP1,Gini25,0.234607018
30,2070,d7,0.103969589,SSP4,Gini25,0.197079761
12,2070,d6,0.095753365,SSP2,Gini25,0.22945383
31,2070,d8,0.112620309,SSP2,Gini25,0.302794069
21,2070,d7,0.098952498,SSP5,Gini25,0.2976627
8,2070,d4,0.079742512,SSP4,Gini25,0.229902163
29,2070,d10,0.277235487,SSP2,Gini25,0.37795923
1,2070,d3,0.055655692,SSP5,Gini25,0.345945233
23,2070,d3,0.069131199,SSP1,Gini25,0.250846101
1,2070,d6,0.082897233,SSP3,Gini25,0.345945233
8,2070,d2,0.062192708,SSP5,Gini25,0.229902163
24,2070,d9,0.154819803,SSP4,Gini25,0.483225547
15,2070,d5,0.075501073,SSP5,Gini25,0.320267039
12,2070,d6,0.095100573,SSP1,Gini25,0.225455337
20,2070,d7,0.093669246,SSP1,Gini25,0.346169791
23,2070,d8,0.113003099,SSP3,Gini25,0.250846101
32,2070,d10,0.315244548,SSP3,Gini25,0.370061771
30,2070,d8,0.112920337,SSP2,Gini25,0.197079761
24,2070,d9,0.154819803,SSP2,Gini25,0.483225547
30,2070,d4,0.08410217,SSP1,Gini25,0.197079761
11,2070,d8,0.113075167,SSP2,Gini25,0.280920731
13,2070,d8,0.11692274,SSP3,Gini25,0.241065845
14,2070,d4,0.083612927,SSP5,Gini25,0.196895672
6,2070,d3,0.069672019,SSP1,Gini25,0.246777952
31,2070,d4,0.070014247,SSP5,Gini25,0.302794069
13,2070,d6,0.094440815,SSP2,Gini25,0.238500879
23,2070,d5,0.08419251,SSP2,Gini25,0.250846101
19,2070,d7,0.101446077,SSP2,Gini25,0.244035927
3,2070,d6,0.091480556,SSP5,Gini25,0.244229191
16,2070,d4,0.082471975,SSP3,Gini25,0.208731976
19,2070,d4,0.077850742,SSP4,Gini25,0.244035927
17,2070,d9,0.145412526,SSP1,Gini25,0.368214928
1,2070,d6,0.082897233,SSP2,Gini25,0.345945233
30,2070,d10,0.191369213,SSP3,Gini25,0.197079761
21,2070,d10,0.270951245,SSP3,Gini25,0.325939109
19,2070,d5,0.085030905,SSP1,Gini25,0.244035927
15,2070,d9,0.140997028,SSP2,Gini25,0.320029348
8,2070,d6,0.094170558,SSP2,Gini25,0.229902163
13,2070,d3,0.070932471,SSP5,Gini25,0.234025506
1,2070,d5,0.073010358,SSP1,Gini25,0.345945233
28,2070,d4,0.08242501,SSP3,Gini25,0.209687927
31,2070,d7,0.097650109,SSP1,Gini25,0.302794069
8,2070,d6,0.094170558,SSP1,Gini25,0.229902163
27,2070,d6,0.086951397,SSP5,Gini25,0.292109548
25,2070,d6,0.089652019,SSP5,Gini25,0.269764411
15,2070,d10,0.279975387,SSP3,Gini25,0.3191304
16,2070,d3,0.075060788,SSP2,Gini25,0.208367398
11,2070,d3,0.064848565,SSP5,Gini25,0.280920731
12,2070,d6,0.094972221,SSP4,Gini25,0.228197812
13,2070,d5,0.086768844,SSP4,Gini25,0.2381263
8,2070,d5,0.086820958,SSP3,Gini25,0.229902163
6,2070,d5,0.084717787,SSP2,Gini25,0.246777952
23,2070,d4,0.076940829,SSP4,Gini25,0.250846101
3,2070,d9,0.13159502,SSP1,Gini25,0.244282913
11,2070,d6,0.089082727,SSP1,Gini25,0.280920731
15,2070,d8,0.111531626,SSP1,Gini25,0.320310797
6,2070,d7,0.10131368,SSP3,Gini25,0.246777952
30,2070,d8,0.112920337,SSP4,Gini25,0.197079761
11,2070,d8,0.113075167,SSP4,Gini25,0.280920731
13,2070,d6,0.094619783,SSP1,Gini25,0.234607018
32,2070,d7,0.093008091,SSP5,Gini25,0.370061771
20,2070,d5,0.07244519,SSP5,Gini25,0.346169791
8,2070,d5,0.086820958,SSP4,Gini25,0.229902163
29,2070,d9,0.168174615,SSP1,Gini25,0.344964652
12,2070,d9,0.141426648,SSP3,Gini25,0.240856642
9,2070,d8,0.113328469,SSP5,Gini25,0.351841527
28,2070,d2,0.065289306,SSP4,Gini25,0.209687927
18,2070,d5,0.078495293,SSP5,Gini25,0.297005441
12,2070,d4,0.080066889,SSP5,Gini25,0.224026242
29,2070,d7,0.102062169,SSP5,Gini25,0.337848412
30,2070,d5,0.090476053,SSP1,Gini25,0.197079761
16,2070,d3,0.075059434,SSP1,Gini25,0.208203722
19,2070,d9,0.133863494,SSP3,Gini25,0.244035927
30,2070,d2,0.067130486,SSP5,Gini25,0.197079761
26,2070,d8,0.114127349,SSP1,Gini25,0.339192883
14,2070,d5,0.090159255,SSP5,Gini25,0.196895672
6,2070,d3,0.069672019,SSP4,Gini25,0.246777952
18,2070,d8,0.111815463,SSP1,Gini25,0.297005441
7,2070,d7,0.09386166,SSP5,Gini25,0.367229475
10,2070,d8,0.12015642,SSP5,Gini25,0.25001574
14,2070,d9,0.131332707,SSP1,Gini25,0.198954895
1,2070,d5,0.073010358,SSP4,Gini25,0.345945233
12,2070,d7,0.104091375,SSP1,Gini25,0.225455337
12,2070,d7,0.105111408,SSP2,Gini25,0.22945383
26,2070,d6,0.084964056,SSP5,Gini25,0.337819267
23,2070,d4,0.076940829,SSP1,Gini25,0.250846101
17,2070,d8,0.111798608,SSP5,Gini25,0.368214928
13,2070,d7,0.104444298,SSP2,Gini25,0.238500879
3,2070,d7,0.099783749,SSP5,Gini25,0.244229191
23,2070,d6,0.091861677,SSP2,Gini25,0.250846101
10,2070,d10,0.220055323,SSP1,Gini25,0.257809102
16,2070,d5,0.089192392,SSP3,Gini25,0.208731976
21,2070,d8,0.11613787,SSP5,Gini25,0.2976627
15,2070,d6,0.084467297,SSP5,Gini25,0.320267039
28,2070,d3,0.074961044,SSP1,Gini25,0.209687927
28,2070,d5,0.089035023,SSP3,Gini25,0.209687927
19,2070,d5,0.085030905,SSP4,Gini25,0.244035927
19,2070,d6,0.092579584,SSP1,Gini25,0.244035927
28,2070,d3,0.074961044,SSP2,Gini25,0.209687927
19,2070,d3,0.070067625,SSP5,Gini25,0.244035927
6,2070,d2,0.059990375,SSP5,Gini25,0.246777952
31,2070,d9,0.139430589,SSP4,Gini25,0.302794069
8,2070,d7,0.102671451,SSP2,Gini25,0.229902163
6,2070,d4,0.077486012,SSP1,Gini25,0.246777952
8,2070,d7,0.102671451,SSP1,Gini25,0.229902163
