sce,decile,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d9,Africa_Northern,13.4963186,16.11554409,17.70647863,15.48297185,17.56969618,20.06322717,23.86336598,27.82073938,31.80648489,35.99852218,40.22284498
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d1,Africa_Northern,1.695669092,2.503966709,3.161365704,3.08177006,3.482823093,4.054118097,4.90748963,5.849033664,6.953915321,8.221296019,9.716771698
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d10,Africa_Northern,24.19819413,27.06699169,29.62420851,29.51002125,34.34567215,39.17801529,46.56366186,54.73347811,63.48690258,72.1327087,80.53299592
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d2,Africa_Northern,2.582504805,3.794669372,4.772291174,4.62054931,5.057037198,5.975613334,7.414158444,8.948162422,10.56979848,12.35290864,14.49181157
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d3,Africa_Northern,3.309087022,4.73082783,5.81628228,5.691985423,6.414891844,7.514835171,9.123659521,10.91282613,12.80504545,14.98694912,17.48178458
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d4,Africa_Northern,3.896445577,5.479357666,6.757639962,6.518037737,7.586860262,8.855964716,10.7308067,12.69868498,14.7749736,17.24367317,20.08940965
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d5,Africa_Northern,4.658392765,6.414705492,7.718657791,7.525457242,8.794561696,10.17412636,12.28586847,14.50126894,16.93884771,19.75910053,22.91133964
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d6,Africa_Northern,5.51919043,7.425432747,8.858154353,8.609141347,10.08211501,11.73216976,14.0601269,16.55226025,19.4323787,22.54413281,26.1384923
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d7,Africa_Northern,6.616152123,8.723049074,10.32181041,10.05206573,11.84146528,13.71393127,16.41375405,19.25660207,22.5511676,26.22812766,30.2678687
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d8,Africa_Northern,8.187100407,10.9082605,12.55295763,12.44561881,14.35884934,16.49905673,19.8623396,23.19077463,27.00614772,31.34107049,36.0914653
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d9,Africa_Northern,13.4963186,16.11554409,17.70647863,17.33601064,20.1386066,23.12760126,27.34092929,32.03499916,36.78208621,41.919348,47.42894129
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d1,Africa_Southern,0.104823062,0.302392171,0.418766268,0.444504755,0.529146815,0.704178034,0.97124856,1.320626154,1.794365828,2.421729523,3.187380459
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d10,Africa_Southern,12.08516725,14.32605136,18.35377269,21.63198582,20.07976592,20.4534019,21.73019338,23.28176105,25.83771999,29.22457641,33.55726296
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d2,Africa_Southern,0.214574205,0.507008185,0.716239674,0.782082534,0.897723335,1.162441166,1.564966381,2.078399055,2.645594312,3.423344159,4.512031818
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d3,Africa_Southern,0.337480409,0.744215785,1.043012757,1.136938879,1.255421551,1.601668429,2.12336116,2.689964749,3.498038743,4.468229755,5.73056031
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d4,Africa_Southern,0.492496014,0.960603196,1.344190378,1.47204656,1.583769309,1.997620074,2.562402071,3.281446345,4.179700784,5.304326447,6.681934417
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d5,Africa_Southern,0.747066972,1.310567799,1.76462869,1.907914827,1.995798482,2.43146642,3.118882082,3.929052537,4.826426462,6.038367407,7.574001966
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d6,Africa_Southern,1.149452424,1.654615722,2.242267782,2.509161274,2.460872783,2.966208458,3.717254047,4.589475096,5.630768755,6.87956083,8.569355171
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d7,Africa_Southern,1.804116702,2.306587213,3.032065293,3.436752193,3.266761799,3.816500522,4.637651775,5.538850577,6.642800474,8.026278536,9.713929829
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d8,Africa_Southern,2.677334735,3.264856348,4.339097061,4.724724798,4.709723454,5.174252675,5.985489996,6.802923525,7.949221939,9.525527846,11.58634924
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d9,Africa_Southern,4.318742751,5.009191294,6.960950114,7.073832904,7.971025136,8.873947695,9.889473516,10.65892138,11.67710272,13.50242163,16.05577165
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d1,Africa_Southern,0.104823062,0.302392171,0.418766268,0.444504755,0.576652627,0.824407756,1.208400255,1.712878709,2.397764641,3.334370344,4.57619285
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d10,Africa_Southern,12.08516725,14.32605136,18.35377269,21.63198582,19.70445278,19.56715786,20.03695153,20.55850449,21.86459984,23.57256351,25.70643493
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d2,Africa_Southern,0.214574205,0.507008185,0.716239674,0.782082534,0.951975093,1.29546396,1.817454854,2.519415298,3.411231272,4.572628865,6.161126859
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d3,Africa_Southern,0.337480409,0.744215785,1.043012757,1.136938879,1.308825406,1.73260408,2.38029879,3.174675904,4.185794498,5.574863122,7.282407503
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d4,Africa_Southern,0.492496014,0.960603196,1.344190378,1.47204656,1.638948169,2.133084081,2.85288774,3.691905502,4.882238919,6.298514952,8.169583308
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d5,Africa_Southern,0.747066972,1.310567799,1.76462869,1.907914827,2.03989405,2.583096473,3.327079318,4.33318504,5.476795325,6.987039409,8.948581714
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d6,Africa_Southern,1.149452424,1.654615722,2.242267782,2.509161274,2.525676729,3.049605685,3.963616195,4.927429306,6.180880183,7.701606573,9.634031362
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d7,Africa_Southern,1.804116702,2.306587213,3.032065293,3.436752193,3.295413436,3.925674905,4.802200688,5.799929883,6.968311022,8.532131338,10.52083446
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d8,Africa_Southern,2.677334735,3.264856348,4.339097061,4.724724798,4.848276247,5.385389615,6.192946482,7.02361101,8.106409943,9.636174411,11.58700147
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d9,Africa_Southern,4.318742751,5.009191294,6.960950114,7.073832904,7.85991269,8.685219596,9.7191011,10.42994122,11.20768175,12.60439081,14.58237869
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d1,Africa_Southern,0.104823062,0.302392171,0.418766268,0.428594478,0.328692976,0.39612635,0.503392954,0.622998396,0.785334378,1.000687534,1.280579085
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d10,Africa_Southern,12.08516725,14.32605136,18.35377269,20.06168977,21.51602822,22.26935662,24.10012634,26.40758475,29.75824226,34.32070096,40.33759129
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d2,Africa_Southern,0.214574205,0.507008185,0.716239674,0.815933394,0.683865654,0.801458494,0.997365808,1.268312458,1.618929293,2.079689543,2.657590729
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d3,Africa_Southern,0.337480409,0.744215785,1.043012757,1.170980751,0.988257849,1.183657353,1.512913578,1.926168016,2.382986919,2.981163214,3.779001819
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d4,Africa_Southern,0.492496014,0.960603196,1.344190378,1.537120717,1.369292007,1.653464998,2.098259531,2.539732337,3.181729331,3.938416731,4.940427365
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d5,Africa_Southern,0.747066972,1.310567799,1.76462869,2.015132513,1.801027916,2.171565792,2.641289578,3.292068415,4.010702714,5.013896685,6.210416992
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d6,Africa_Southern,1.149452424,1.654615722,2.242267782,2.5916314,2.369047781,2.792216152,3.508809895,4.241709448,5.152263126,6.260825238,7.734357956
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d7,Africa_Southern,1.804116702,2.306587213,3.032065293,3.432866752,3.126378096,3.685280684,4.481451437,5.343646742,6.47121677,7.928536855,9.760704208
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d8,Africa_Southern,2.677334735,3.264856348,4.339097061,4.953704953,4.379437633,5.067938796,6.149759381,7.291026288,8.60811641,10.34123762,12.54522402
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d9,Africa_Southern,4.318742751,5.009191294,6.960950114,8.112280035,8.187985579,9.160697003,10.30760106,11.23819691,12.71219551,14.94916623,17.92269367
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d1,Africa_Western,0.274902905,0.341823345,0.395084642,0.812928466,0.889770759,1.007559269,1.28838258,1.654592428,2.139131207,2.775859095,3.633213905
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d10,Africa_Western,14.4523981,15.05925374,18.23455392,18.46521125,18.05314014,19.16645424,22.95611074,27.21924136,32.27059482,38.2825934,45.25314065
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d2,Africa_Western,0.518697121,0.659518751,0.752578336,1.23744789,1.366436161,1.573929918,2.033292527,2.578316541,3.301278868,4.262469073,5.51634856
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d3,Africa_Western,0.777451684,0.959550306,1.117334637,1.773000559,1.933375184,2.205999003,2.823062085,3.594406078,4.586731061,5.854857167,7.49265927
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d4,Africa_Western,1.075759482,1.37811578,1.527132244,2.221899497,2.392900851,2.724915087,3.483787466,4.422321913,5.62429302,7.17334493,9.154081503
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d5,Africa_Western,1.467443663,1.930235151,2.157528819,2.714782191,2.918777187,3.324498341,4.238173417,5.341690045,6.719810484,8.495280208,10.72489002
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d6,Africa_Western,1.982763152,2.62202077,2.951202454,3.386302018,3.553557695,3.999582152,5.055919085,6.338021599,7.923272407,9.929678983,12.4196227
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d7,Africa_Western,2.748232395,3.434501991,3.867197613,4.267766132,4.336902764,4.841707335,6.084396378,7.560631202,9.452291467,11.75583648,14.65952846
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d8,Africa_Western,3.682140651,4.714568609,5.342482042,5.727205972,5.612552837,6.218430133,7.74465391,9.513834251,11.69065983,14.38368075,17.67955075
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d9,Africa_Western,5.616559407,6.750418818,7.782902681,8.10790076,7.93715564,8.616222727,10.4751782,12.67972365,15.3917059,18.68543285,22.6811482
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d1,Africa_Western,0.274902905,0.341823345,0.395084642,0.812928466,0.942694758,1.113001951,1.484816339,1.94347081,2.542811806,3.345141496,4.438767486
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d10,Africa_Western,14.4523981,15.05925374,18.23455392,18.46521125,17.45383176,17.87657152,20.62470608,23.45469581,26.64234182,30.15689601,33.91673618
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d2,Africa_Western,0.518697121,0.659518751,0.752578336,1.23744789,1.446045782,1.754137066,2.340573179,3.116007601,4.132493135,5.469946885,7.230415264
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d3,Africa_Western,0.777451684,0.959550306,1.117334637,1.773000559,2.023164289,2.385069404,3.157946143,4.100310126,5.338335707,6.891766893,8.907071782
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d4,Africa_Western,1.075759482,1.37811578,1.527132244,2.221899497,2.48641234,2.946641486,3.905069021,5.119139038,6.616385063,8.627310678,11.16892051
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d5,Africa_Western,1.467443663,1.930235151,2.157528819,2.714782191,3.024382927,3.566197027,4.685357915,6.029003214,7.808572684,10.08076396,13.04287733
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d6,Africa_Western,1.982763152,2.62202077,2.951202454,3.386302018,3.65529663,4.23306271,5.454200131,6.96150917,8.914851983,11.42445584,14.57189639
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d7,Africa_Western,2.748232395,3.434501991,3.867197613,4.267766132,4.417728333,4.98943797,6.407065056,8.178854326,10.36117729,13.05158929,16.36045735
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d8,Africa_Western,3.682140651,4.714568609,5.342482042,5.727205972,5.658674984,6.32833129,7.922433823,9.77342274,12.07128401,14.87774679,18.26269309
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d9,Africa_Western,5.616559407,6.750418818,7.782902681,8.10790076,7.886328102,8.486894363,10.20072813,12.22637556,14.67154818,17.67344772,21.31430206
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d1,Africa_Western,0.274902905,0.341823345,0.395084642,0.430496667,0.635749539,0.697217783,0.864268473,1.08351173,1.382271432,1.772576608,2.272736352
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d10,Africa_Western,14.4523981,15.05925374,18.23455392,20.27338577,18.77651245,20.50064216,25.21963664,30.53775314,36.90838636,44.76065861,54.2494285
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d2,Africa_Western,0.518697121,0.659518751,0.752578336,0.845311804,1.096328096,1.200815724,1.483521192,1.852381899,2.343839,2.964754911,3.780129249
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d3,Africa_Western,0.777451684,0.959550306,1.117334637,1.212840094,1.674765044,1.817944029,2.249912878,2.798584735,3.501532845,4.381687835,5.497713349
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d4,Africa_Western,1.075759482,1.37811578,1.527132244,1.717360478,2.168411782,2.379968015,2.94055709,3.627679247,4.522653888,5.649217614,7.081846045
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d5,Africa_Western,1.467443663,1.930235151,2.157528819,2.372863341,2.752644281,3.016798397,3.725355705,4.591431793,5.708058293,7.089067189,8.822281572
"Ref_SSP2_Ineq,date=2024-29-2T10:36:39+01:00",resid_d6,Africa_Western,1.982763152,2.62202077,2.951202454,3.270558723,3.44400129,3.786167057,4.684705683,5.779291387,7.166915783,8.892489729,11.02570892
